,review,tokenized,freq_dist
233,trip flight schedule delayed one hour boarding plane delayed least another minutes arrived london delayed least another minutes find gate left minutes catch connecting flight barcelona needed run take train different terminal catch next connecting flight arrived barcelona airport discovered check luggage still london painful trip disrupted vacation flying ba anymore find alternative airlines,"['trip', 'flight', 'schedule', 'delayed', 'one', 'hour', 'boarding', 'plane', 'delayed', 'least', 'another', 'minutes', 'arrived', 'london', 'delayed', 'least', 'another', 'minutes', 'find', 'gate', 'left', 'minutes', 'catch', 'connecting', 'flight', 'barcelona', 'needed', 'run', 'take', 'train', 'different', 'terminal', 'catch', 'next', 'connecting', 'flight', 'arrived', 'barcelona', 'airport', 'discovered', 'check', 'luggage', 'still', 'london', 'painful', 'trip', 'disrupted', 'vacation', 'flying', 'ba', 'anymore', 'find', 'alternative', 'airlines']",<FreqDist with 39 samples and 54 outcomes>
234,trip worst experience years travel first flight two kids boston london delayed hours resulting missing connecting flight despite layover approximately hours ended waiting pm board flight cairo unfortunately even flight delayed would strongly advise avoiding particular airline even means paying bit different option,"['trip', 'worst', 'experience', 'years', 'travel', 'first', 'flight', 'two', 'kids', 'boston', 'london', 'delayed', 'hours', 'resulting', 'missing', 'connecting', 'flight', 'despite', 'layover', 'approximately', 'hours', 'ended', 'waiting', 'pm', 'board', 'flight', 'cairo', 'unfortunately', 'even', 'flight', 'delayed', 'would', 'strongly', 'advise', 'avoiding', 'particular', 'airline', 'even', 'means', 'paying', 'bit', 'different', 'option']",<FreqDist with 37 samples and 43 outcomes>
235,trip worst experience years travel bag destroyed flight delayed hours get water board attempting claim website entire site failed dropdown menu work cant contact plane filthy someone elses belongings left food still seat,"['trip', 'worst', 'experience', 'years', 'travel', 'bag', 'destroyed', 'flight', 'delayed', 'hours', 'get', 'water', 'board', 'attempting', 'claim', 'website', 'entire', 'site', 'failed', 'dropdown', 'menu', 'work', 'cant', 'contact', 'plane', 'filthy', 'someone', 'elses', 'belongings', 'left', 'food', 'still', 'seat']",<FreqDist with 33 samples and 33 outcomes>
236,trip terrible delays rebook domestic travel passengers havent received reimbursement lost luggage received luggage days purchase new clothes family wedding customer service rep picks phone,"['trip', 'terrible', 'delays', 'rebook', 'domestic', 'travel', 'passengers', 'havent', 'received', 'reimbursement', 'lost', 'luggage', 'received', 'luggage', 'days', 'purchase', 'new', 'clothes', 'family', 'wedding', 'customer', 'service', 'rep', 'picks', 'phone']",<FreqDist with 23 samples and 25 outcomes>
237,trip serious medical problem appeared onboard informed crew helped unfortunately transit travelling became difficult unwell became also could find way back home condition thankfully crew helped every step journey returned back home stressful experience crew british airways made way tolerable,"['trip', 'serious', 'medical', 'problem', 'appeared', 'onboard', 'informed', 'crew', 'helped', 'unfortunately', 'transit', 'travelling', 'became', 'difficult', 'unwell', 'became', 'also', 'could', 'find', 'way', 'back', 'home', 'condition', 'thankfully', 'crew', 'helped', 'every', 'step', 'journey', 'returned', 'back', 'home', 'stressful', 'experience', 'crew', 'british', 'airways', 'made', 'way', 'tolerable']",<FreqDist with 33 samples and 40 outcomes>
238,trip flown british airways never fly checkin process terrible slow people regular check line two agents working one agent working first class line take long check people especially people checked online ahead time group checked online almost missed plane slow counter service run gate make terrible,"['trip', 'flown', 'british', 'airways', 'never', 'fly', 'checkin', 'process', 'terrible', 'slow', 'people', 'regular', 'check', 'line', 'two', 'agents', 'working', 'one', 'agent', 'working', 'first', 'class', 'line', 'take', 'long', 'check', 'people', 'especially', 'people', 'checked', 'online', 'ahead', 'time', 'group', 'checked', 'online', 'almost', 'missed', 'plane', 'slow', 'counter', 'service', 'run', 'gate', 'make', 'terrible']",<FreqDist with 37 samples and 46 outcomes>
239,itinerary supposed las vegaschicagolondonvenice landed london heathrow stuck aircraft hours explanation delay missed connecting flight venice getting plane real nightmare took place flight people aboard meaning many rush get flights already missed flight put us two lines one people missed flight waited approximately minutes come clerk told since missed flight would go connecting flight ba service desks assistance known information would receive would skipped line altogether went service desk people standing line waited minutes clerk came passing everyone pamphlet telling people create account online book flights ba site since systems rebook anyone hassle anything ba site ended calling helpline waiting connected ba rep spoke woman said would call iberia airlines rebook called iberia said since booked expedia would call expedia said would call ba rebook called ba rep said flight could get booked following monday mind travelling since friday hotels vicinity airport booked trying figure checked baggage went still customer service got ba reps horrible service could care less predicament company caused acted like inconveniencing issues also sleep airport waiting flight next morning hotels booked overall experience british airlines worst airline experience ive ever deal never book company would rather pay money ticket different airline buy company,"['itinerary', 'supposed', 'las', 'vegaschicagolondonvenice', 'landed', 'london', 'heathrow', 'stuck', 'aircraft', 'hours', 'explanation', 'delay', 'missed', 'connecting', 'flight', 'venice', 'getting', 'plane', 'real', 'nightmare', 'took', 'place', 'flight', 'people', 'aboard', 'meaning', 'many', 'rush', 'get', 'flights', 'already', 'missed', 'flight', 'put', 'us', 'two', 'lines', 'one', 'people', 'missed', 'flight', 'waited', 'approximately', 'minutes', 'come', 'clerk', 'told', 'since', 'missed', 'flight', 'would', 'go', 'connecting', 'flight', 'ba', 'service', 'desks', 'assistance', 'known', 'information', 'would', 'receive', 'would', 'skipped', 'line', 'altogether', 'went', 'service', 'desk', 'people', 'standing', 'line', 'waited', 'minutes', 'clerk', 'came', 'passing', 'everyone', 'pamphlet', 'telling', 'people', 'create', 'account', 'online', 'book', 'flights', 'ba', 'site', 'since', 'systems', 'rebook', 'anyone', 'hassle', 'anything', 'ba', 'site', 'ended', 'calling', 'helpline', 'waiting', 'connected', 'ba', 'rep', 'spoke', 'woman', 'said', 'would', 'call', 'iberia', 'airlines', 'rebook', 'called', 'iberia', 'said', 'since', 'booked', 'expedia', 'would', 'call', 'expedia', 'said', 'would', 'call', 'ba', 'rebook', 'called', 'ba', 'rep', 'said', 'flight', 'could', 'get', 'booked', 'following', 'monday', 'mind', 'travelling', 'since', 'friday', 'hotels', 'vicinity', 'airport', 'booked', 'trying', 'figure', 'checked', 'baggage', 'went', 'still', 'customer', 'service', 'got', 'ba', 'reps', 'horrible', 'service', 'could', 'care', 'less', 'predicament', 'company', 'caused', 'acted', 'like', 'inconveniencing', 'issues', 'also', 'sleep', 'airport', 'waiting', 'flight', 'next', 'morning', 'hotels', 'booked', 'overall', 'experience', 'british', 'airlines', 'worst', 'airline', 'experience', 'ive', 'ever', 'deal', 'never', 'book', 'company', 'would', 'rather', 'pay', 'money', 'ticket', 'different', 'airline', 'buy', 'company']",<FreqDist with 133 samples and 197 outcomes>
240,trip busy day lhr flight full lounge crowded b gates lounge quieter flight left time professional crew greeted name executive club status acknowledged thanked return custom nice touch service good food average entertainment good early arrival quick processing jfk good,"['trip', 'busy', 'day', 'lhr', 'flight', 'full', 'lounge', 'crowded', 'b', 'gates', 'lounge', 'quieter', 'flight', 'left', 'time', 'professional', 'crew', 'greeted', 'name', 'executive', 'club', 'status', 'acknowledged', 'thanked', 'return', 'custom', 'nice', 'touch', 'service', 'good', 'food', 'average', 'entertainment', 'good', 'early', 'arrival', 'quick', 'processing', 'jfk', 'good']",<FreqDist with 36 samples and 40 outcomes>
241,trip worst seats ever encountered economy class leg room spread legs fit staff terminal rude business class offers seat legroom block middle seat cram people seats legroom block seat type front plane legroom business class passenger empty seat plane old onboard entertainment hours flight last time fly british airways,"['trip', 'worst', 'seats', 'ever', 'encountered', 'economy', 'class', 'leg', 'room', 'spread', 'legs', 'fit', 'staff', 'terminal', 'rude', 'business', 'class', 'offers', 'seat', 'legroom', 'block', 'middle', 'seat', 'cram', 'people', 'seats', 'legroom', 'block', 'seat', 'type', 'front', 'plane', 'legroom', 'business', 'class', 'passenger', 'empty', 'seat', 'plane', 'old', 'onboard', 'entertainment', 'hours', 'flight', 'last', 'time', 'fly', 'british', 'airways']",<FreqDist with 38 samples and 49 outcomes>
242,top ten reasons use british airways aware notice travel risk travelled years many different airlines say british airways ranks one top two horrible airlines fly dont waste time money customer service nonexistent please notice purchase ticket money kiss customer service help resolving issue goodbye used travel europe worst experience airline years work hard save money travel expect good experience welp company sure makes millions customers per year understand sometimes things happen started right booked flight bad experience end set foot back hometown please take note customer service number buried internet listed website google still got run around someone finally answered trust number secret finally find customer service number long wait someone answers resolve issues instead pass buck whatever airlines sold ticket one takes ownership airlines operates days year around clock doesnt customer service reps help customer british airways thats cancel flight without notice notify email text primary ticket get notifications even primary may may get notifications pay seats pick doesnt matter cancel seats refund money play stupid flight may cheaper done paying seats route another partner airline notify connecting flight cancel one leg notify never use review helps one person heeds advice job done,"['top', 'ten', 'reasons', 'use', 'british', 'airways', 'aware', 'notice', 'travel', 'risk', 'travelled', 'years', 'many', 'different', 'airlines', 'say', 'british', 'airways', 'ranks', 'one', 'top', 'two', 'horrible', 'airlines', 'fly', 'dont', 'waste', 'time', 'money', 'customer', 'service', 'nonexistent', 'please', 'notice', 'purchase', 'ticket', 'money', 'kiss', 'customer', 'service', 'help', 'resolving', 'issue', 'goodbye', 'used', 'travel', 'europe', 'worst', 'experience', 'airline', 'years', 'work', 'hard', 'save', 'money', 'travel', 'expect', 'good', 'experience', 'welp', 'company', 'sure', 'makes', 'millions', 'customers', 'per', 'year', 'understand', 'sometimes', 'things', 'happen', 'started', 'right', 'booked', 'flight', 'bad', 'experience', 'end', 'set', 'foot', 'back', 'hometown', 'please', 'take', 'note', 'customer', 'service', 'number', 'buried', 'internet', 'listed', 'website', 'google', 'still', 'got', 'run', 'around', 'someone', 'finally', 'answered', 'trust', 'number', 'secret', 'finally', 'find', 'customer', 'service', 'number', 'long', 'wait', 'someone', 'answers', 'resolve', 'issues', 'instead', 'pass', 'buck', 'whatever', 'airlines', 'sold', 'ticket', 'one', 'takes', 'ownership', 'airlines', 'operates', 'days', 'year', 'around', 'clock', 'doesnt', 'customer', 'service', 'reps', 'help', 'customer', 'british', 'airways', 'thats', 'cancel', 'flight', 'without', 'notice', 'notify', 'email', 'text', 'primary', 'ticket', 'get', 'notifications', 'even', 'primary', 'may', 'may', 'get', 'notifications', 'pay', 'seats', 'pick', 'doesnt', 'matter', 'cancel', 'seats', 'refund', 'money', 'play', 'stupid', 'flight', 'may', 'cheaper', 'done', 'paying', 'seats', 'route', 'another', 'partner', 'airline', 'notify', 'connecting', 'flight', 'cancel', 'one', 'leg', 'notify', 'never', 'use', 'review', 'helps', 'one', 'person', 'heeds', 'advice', 'job', 'done']",<FreqDist with 136 samples and 194 outcomes>
